60000 150000
43476 39230 0.25
11073 27749 0.5
49798 40170 0.2
42395 43577 1.0
46787 18007 0.5
44758 12182 0.3333333333333333
48028 4109 0.25
32854 13834 0.3333333333333333
50632 230 0.25
34893 25712 0.2
26155 39121 0.3333333333333333
55719 14868 0.5
19854 51843 0.14285714285714285
10923 52482 0.25
25656 50633 0.2
13766 45058 0.3333333333333333
45316 8099 0.16666666666666666
31414 16918 0.14285714285714285
2286 23032 0.3333333333333333
59726 2763 0.25
36736 22732 0.25
14759 26003 0.3333333333333333
32022 18139 0.2
23743 21849 0.3333333333333333
59351 58861 0.3333333333333333
25137 8036 0.25
50158 50643 0.25
8961 42797 0.3333333333333333
17928 39881 0.2
46910 31222 0.5
1292 1830 0.3333333333333333
12225 57822 0.5
28852 32516 0.3333333333333333
24632 9691 0.3333333333333333
26834 40624 0.3333333333333333
38331 16760 0.2
21738 29652 0.5
36560 22466 0.25
1917 23579 0.5
34707 52248 0.3333333333333333
17251 51779 0.5
31560 27495 1.0
37432 25046 0.3333333333333333
45415 45036 0.2
37357 35678 0.3333333333333333
47631 30326 0.25
56026 53260 0.2
34706 39098 0.25
6308 37921 0.25
53211 38288 0.2
48082 12090 0.5
47783 40060 0.3333333333333333
11501 26743 0.14285714285714285
34661 53165 0.125
36383 3911 1.0
59636 57042 0.25
33975 14232 0.3333333333333333
59414 23533 0.25
24924 50477 0.25
58972 47340 0.25
55989 27910 0.5
36036 42289 0.5
1480 22486 0.25
45931 50171 0.25
15849 18809 0.5
21294 33737 0.5
27762 54289 0.25
48575 22240 0.25
59463 4337 0.2
17565 55806 0.3333333333333333
59547 47506 0.3333333333333333
6682 5207 0.25
17897 59189 0.2
37208 21994 0.25
48490 8866 0.5
19738 55900 0.14285714285714285
4890 24767 0.3333333333333333
24586 20429 0.25
9206 56290 0.3333333333333333
17018 15550 0.25
5525 44671 0.5
55327 21193 0.5
54726 9764 1.0
41321 44436 0.25
28719 11125 1.0
44204 17385 0.3333333333333333
43089 53984 0.14285714285714285
55551 2140 1.0
53135 9656 0.125
56404 31317 0.3333333333333333
36601 43392 0.5
14094 19964 0.2
7984 21511 0.3333333333333333
24959 39147 0.2
41891 14009 0.3333333333333333
10765 11964 0.2
26469 51421 0.16666666666666666
30502 2664 0.25
3929 54975 0.25
1486 14900 0.25
11253 13738 0.5
5193 52294 0.16666666666666666
7353 57313 0.25
26156 50245 0.5
30647 40167 0.2
4356 13244 1.0
55573 560 1.0
52721 19166 0.2
44068 28279 0.3333333333333333
21448 8905 0.3333333333333333
59287 39353 1.0
3422 37859 0.3333333333333333
6547 59024 0.3333333333333333
15102 55021 0.3333333333333333
47767 38443 0.5
20739 35448 0.3333333333333333
5675 23826 0.3333333333333333
28866 23741 0.25
20774 58805 0.25
36996 43977 0.25
30235 30680 0.16666666666666666
5017 41489 0.3333333333333333
57051 40344 0.25
48641 18323 0.16666666666666666
14464 2403 0.25
52609 28105 0.2
37041 50789 0.2
28362 32423 0.25
56800 33843 0.5
56514 47245 0.25
36645 40825 0.5
18756 40693 0.25
12020 12528 0.3333333333333333
19918 2171 0.5
7430 1288 0.16666666666666666
20531 53429 0.3333333333333333
45898 55718 0.3333333333333333
20642 10685 0.5
58199 49185 1.0
56583 16478 0.5
4964 1569 0.3333333333333333
25015 56427 0.25
6536 26833 0.14285714285714285
12109 39559 0.5
23428 61 0.3333333333333333
54897 50152 1.0
3108 50528 0.5
52010 49280 0.1111111111111111
21133 52800 0.2
35750 19587 0.3333333333333333
26380 38341 0.3333333333333333
480 27901 0.25
29137 36384 0.3333333333333333
54358 25950 1.0
11138 49648 0.3333333333333333
27146 22852 0.25
59916 50416 0.3333333333333333
14526 17852 0.3333333333333333
23087 19281 0.3333333333333333
10419 23866 0.5
14971 11116 1.0
9234 42825 0.25
9958 36165 1.0
11438 22743 0.2
37169 44481 0.5
11614 26777 0.16666666666666666
33607 18030 0.3333333333333333
45911 54738 0.16666666666666666
50202 16673 0.2
31818 57778 0.25
3719 12661 0.25
52957 37251 0.3333333333333333
9816 23821 0.2
55846 57481 0.3333333333333333
47037 37554 0.3333333333333333
10035 50855 0.2
37016 30758 0.5
48735 17605 0.5
18454 21805 0.16666666666666666
43164 20948 0.3333333333333333
16473 3464 1.0
53251 41375 0.2
53042 3196 0.2
22822 20007 0.5
51850 51279 1.0
36107 25881 1.0
28892 48575 0.3333333333333333
48423 33775 0.2
35059 50117 0.5
45183 7985 0.5
32494 31534 0.25
32668 14757 0.5
14618 38662 0.25
1894 2694 0.25
5472 56671 1.0
49507 51860 0.25
31473 7483 0.14285714285714285
30457 33136 0.3333333333333333
58980 45641 0.3333333333333333
44215 42949 0.5
42666 26809 0.25
49192 21423 0.3333333333333333
12656 26378 0.5
50018 22994 0.5
37757 26023 0.5
42289 48561 0.25
9465 47979 0.3333333333333333
51951 11342 0.3333333333333333
55864 10615 0.5
28760 33763 0.16666666666666666
24935 41269 0.25
12235 980 0.2
13129 9515 0.3333333333333333
3333 46197 0.3333333333333333
27109 42192 0.2
47714 7477 0.2
13600 36031 0.25
54206 24764 0.3333333333333333
36152 31113 0.2
40878 10415 0.25
3727 13321 0.3333333333333333
45659 58273 0.2
7684 18906 0.3333333333333333
55765 55905 0.3333333333333333
8518 27018 0.3333333333333333
37125 14585 0.2
44077 28741 0.3333333333333333
102 19838 0.2
1408 16749 0.5
48887 49178 0.25
6774 19107 0.16666666666666666
25930 56344 0.2
19006 54350 0.25
9216 59085 0.5
29504 22234 0.14285714285714285
59089 29611 0.5
50331 34997 0.1111111111111111
81 23862 0.16666666666666666
26880 30429 0.5
38575 14348 0.3333333333333333
36611 28352 0.25
32872 42553 0.25
35038 46205 0.25
4401 56337 0.5
11450 21533 0.5
38754 36706 0.16666666666666666
32792 53163 0.3333333333333333
36570 21606 0.5
2569 39247 0.5
17 47627 1.0
8207 55669 0.5
25834 45757 0.25
16173 25192 0.3333333333333333
5372 51395 0.5
34987 14136 0.3333333333333333
13748 17525 0.3333333333333333
39296 50249 0.5
32063 10200 1.0
12989 29422 0.5
26267 58241 0.5
45688 44070 0.125
527 8070 0.25
6696 10640 0.3333333333333333
10642 39647 0.3333333333333333
23529 39500 0.3333333333333333
25277 27631 0.25
43206 5309 0.25
10894 50729 0.125
9978 47159 0.16666666666666666
29556 1199 0.3333333333333333
37810 18387 0.5
40409 11357 0.25
51549 56586 0.25
59226 19260 0.25
22236 36036 0.25
39080 35121 0.5
42430 22117 0.3333333333333333
52934 26753 0.3333333333333333
23380 21903 0.3333333333333333
41997 39334 0.3333333333333333
38194 46810 0.5
20836 1407 0.5
24702 9685 0.3333333333333333
22815 54536 0.3333333333333333
36020 36493 0.3333333333333333
20783 8580 0.25
51812 18444 0.2
16820 53853 0.2
26193 33720 0.25
58708 54022 1.0
54955 13326 0.1111111111111111
24188 33950 0.14285714285714285
33721 15329 0.3333333333333333
41559 2296 0.5
30969 58374 0.3333333333333333
971 6097 0.3333333333333333
56273 15787 0.25
50740 42815 0.2
10294 18877 0.2
26993 57696 0.25
20675 36675 0.5
55864 22241 0.2
35330 12555 0.2
26946 13946 0.25
52501 30253 0.5
41721 13549 0.25
4584 12757 0.3333333333333333
22902 50227 0.3333333333333333
32695 18293 0.25
47944 59964 0.25
55504 9098 0.25
16244 38805 0.3333333333333333
30061 39164 0.25
40423 7906 0.3333333333333333
52359 47915 0.25
23976 57409 0.3333333333333333
47373 53999 0.2
28843 27097 0.25
3038 40954 0.25
16225 19493 0.25
44466 37875 0.3333333333333333
36826 53614 0.5
15890 6327 0.3333333333333333
52582 24554 0.25
49857 59177 0.5
18818 11491 0.25
42720 38985 0.3333333333333333
22650 46583 0.3333333333333333
27747 20597 0.3333333333333333
32780 5980 0.5
39322 39925 0.16666666666666666
32082 6233 0.3333333333333333
20998 40034 0.5
1999 24065 0.3333333333333333
28068 56390 0.3333333333333333
19370 59364 0.25
8676 21701 0.2
12757 34634 0.25
1641 12493 0.16666666666666666
47284 34027 1.0
31129 13902 0.3333333333333333
9981 26535 0.25
37705 11374 0.5
36574 14742 0.25
36688 33283 0.5
48808 46163 0.3333333333333333
41846 56806 0.3333333333333333
6067 7454 0.2
46254 25987 0.5
16631 44777 0.5
43120 4013 0.2
19946 40658 0.16666666666666666
4944 1145 0.5
39635 43110 0.3333333333333333
5993 29220 0.3333333333333333
52098 37594 0.2
10165 22116 0.2
669 44285 0.5
31450 46814 0.2
58250 47975 0.2
6767 8635 0.14285714285714285
17955 15282 0.3333333333333333
36422 31538 0.3333333333333333
10159 36227 0.2
26685 54129 0.3333333333333333
39536 36619 0.3333333333333333
53390 18936 0.2
29770 45369 0.16666666666666666
24701 27960 0.25
56839 13480 0.14285714285714285
39937 39123 0.3333333333333333
10984 45178 0.5
8903 15197 0.2
13001 32289 0.3333333333333333
6856 57041 0.3333333333333333
46397 10987 0.5
37714 27273 0.3333333333333333
27976 37143 0.3333333333333333
12389 40374 0.3333333333333333
58659 45993 0.5
22703 36201 0.3333333333333333
44354 8597 0.3333333333333333
57153 350 0.3333333333333333
17732 3841 0.5
18782 42914 0.5
8014 47872 0.25
55376 4614 0.3333333333333333
5192 28159 0.16666666666666666
11824 37690 0.3333333333333333
30832 2399 1.0
24059 35599 0.5
31761 12073 0.16666666666666666
32234 10662 0.2
15426 35240 0.5
13848 27472 0.16666666666666666
25246 11459 0.2
58821 45646 0.3333333333333333
30108 24561 0.3333333333333333
57572 22919 0.3333333333333333
31384 58081 0.25
13241 56878 0.2
5080 43753 0.5
41564 22891 0.25
57791 7641 0.3333333333333333
41907 34439 0.2
58833 37017 0.3333333333333333
54645 26096 0.16666666666666666
44956 51864 1.0
37652 51593 0.125
37306 2562 0.14285714285714285
26169 27717 0.16666666666666666
43453 45101 0.5
4233 25032 0.5
40057 57372 0.3333333333333333
8458 30596 0.5
33715 25550 0.5
52673 4757 0.3333333333333333
51071 26254 0.5
31647 9193 0.3333333333333333
42083 49369 0.3333333333333333
57770 28971 0.3333333333333333
32772 44551 0.5
1181 42474 0.25
47793 30367 0.2
46541 29960 0.3333333333333333
43277 59985 0.3333333333333333
12105 21323 0.5
54758 43361 0.2
32116 10556 0.3333333333333333
13452 27106 0.3333333333333333
36110 1167 0.1111111111111111
11483 56739 0.3333333333333333
20981 57814 0.14285714285714285
40721 3424 0.5
46421 50949 0.25
13187 55049 0.5
17955 47289 0.5
199 23227 0.5
36086 23846 0.5
16996 31839 0.25
31249 24905 0.2
23441 54756 0.25
5203 29715 0.25
15185 49770 0.3333333333333333
12716 2269 0.3333333333333333
12656 40745 1.0
32925 19269 0.3333333333333333
39730 34714 0.25
49320 33206 0.2
49128 52611 0.3333333333333333
55011 54409 0.3333333333333333
50935 13432 0.2
12320 2455 0.3333333333333333
51444 11605 0.3333333333333333
26663 42364 0.2
53912 46128 0.25
20091 47445 0.5
29626 59343 0.5
46623 29163 0.3333333333333333
1491 9965 0.3333333333333333
7193 5263 0.5
900 34756 0.14285714285714285
6438 57950 1.0
44634 2223 0.16666666666666666
720 37530 0.16666666666666666
42001 28161 0.3333333333333333
36636 28701 0.3333333333333333
41907 13481 0.16666666666666666
45174 40612 0.2
11507 34630 0.25
10157 44108 0.3333333333333333
56573 8876 0.5
16801 49991 0.3333333333333333
44238 16885 0.2
5361 59906 0.3333333333333333
31585 55783 0.2
58122 43580 0.3333333333333333
44065 8234 0.3333333333333333
48556 10470 0.25
55302 53313 0.3333333333333333
22653 18575 0.3333333333333333
2881 20469 0.3333333333333333
9277 564 0.3333333333333333
4764 1438 1.0
13398 34514 0.25
25724 16781 0.3333333333333333
56900 16451 0.2
31450 32023 0.3333333333333333
2808 29893 0.3333333333333333
53668 49459 0.3333333333333333
4858 55669 0.5
43492 44617 1.0
25168 54841 0.2
53197 3890 0.3333333333333333
33578 14037 0.3333333333333333
48452 28967 0.25
40431 24168 0.2
39391 53230 0.25
38158 11166 0.1
1684 41232 0.3333333333333333
35986 6888 0.25
20842 5470 0.5
24904 35327 0.25
53527 20140 0.3333333333333333
19160 47729 0.3333333333333333
13257 30050 0.2
34397 15550 0.25
24916 31468 0.5
34597 18800 0.3333333333333333
33693 16006 0.25
370 14044 0.16666666666666666
48536 7438 0.25
54652 56472 0.25
46757 31267 0.25
45483 15981 0.3333333333333333
36998 25254 0.14285714285714285
49537 53546 0.2
10003 45043 0.25
27795 1899 0.3333333333333333
52187 44502 0.5
29066 39070 0.3333333333333333
12653 28288 0.3333333333333333
18919 10959 0.3333333333333333
35667 41504 0.5
23507 45355 0.3333333333333333
18126 27327 0.5
42625 36735 0.2
36774 43359 0.25
54179 15571 0.3333333333333333
17478 24019 0.25
12719 23518 0.16666666666666666
53334 58944 0.5
20692 18634 0.25
18933 14940 0.3333333333333333
50202 14107 0.3333333333333333
2857 53020 0.2
13101 14014 0.3333333333333333
54206 39376 1.0
22756 58696 0.5
54919 58539 0.3333333333333333
24823 52330 0.3333333333333333
3081 59336 0.2
45632 35541 0.5
39856 42005 1.0
34914 2435 0.5
18093 49978 1.0
8375 14777 0.2
23019 54361 0.5
3540 26702 0.3333333333333333
26214 29935 0.25
5098 1178 0.3333333333333333
56424 5911 0.2
55320 26999 0.3333333333333333
16083 19804 0.14285714285714285
22052 3688 0.2
9972 45293 0.3333333333333333
58264 40879 0.2
40371 3598 0.2
26057 20728 0.25
35492 498 0.16666666666666666
13730 1114 0.16666666666666666
53049 15630 0.5
144 55194 0.16666666666666666
34249 22556 0.2
15916 28817 0.25
44831 41643 0.25
25812 14693 0.16666666666666666
24658 9074 0.3333333333333333
28866 20146 0.25
2625 10046 0.3333333333333333
57490 41342 0.3333333333333333
10302 1872 0.5
59280 59025 0.25
45665 56731 0.16666666666666666
22861 19051 0.3333333333333333
32910 22473 0.3333333333333333
1876 30781 0.25
39536 13073 0.3333333333333333
24169 9263 0.16666666666666666
29604 29931 0.2
6763 56074 0.25
34385 29017 0.3333333333333333
45187 46161 0.25
21851 5595 0.09090909090909091
48908 3087 0.5
21872 22051 0.25
17490 37426 0.5
8356 30467 0.14285714285714285
49732 34480 0.25
59714 8395 0.5
34789 33413 0.25
26710 8556 0.3333333333333333
44981 33777 0.3333333333333333
15884 48308 0.16666666666666666
22740 4793 0.2
20912 48733 0.14285714285714285
12486 33320 0.5
58310 8346 0.16666666666666666
34707 16062 0.2
52742 32880 0.3333333333333333
20374 18513 0.3333333333333333
28589 24332 0.25
39441 186 1.0
11286 1512 0.5
16342 12536 0.5
23899 57048 0.3333333333333333
16837 13930 0.14285714285714285
40629 27075 0.5
19957 9940 0.5
50182 46544 0.2
38891 17989 0.5
16842 42257 0.5
59792 36197 1.0
42856 34088 0.3333333333333333
15231 7290 0.25
30680 31799 0.25
13347 4735 0.5
44434 113 0.2
53065 30058 0.16666666666666666
36675 54204 0.25
43019 28395 0.3333333333333333
42999 59231 0.3333333333333333
51249 6988 0.25
31757 18273 0.5
54345 24245 0.25
44046 51042 0.16666666666666666
19291 9916 1.0
7528 50295 1.0
57458 29419 0.2
2067 57600 0.2
20510 26513 0.2
49801 58080 0.5
19148 36715 0.3333333333333333
1719 34421 0.5
26866 57731 0.5
21572 8224 0.16666666666666666
26375 41504 0.5
53398 41915 0.14285714285714285
9074 31141 0.5
31211 21323 0.5
31655 32226 1.0
48601 2536 0.5
6612 36986 0.5
53857 6869 1.0
22860 12365 1.0
30314 32456 0.3333333333333333
9307 21244 0.3333333333333333
46279 7134 0.3333333333333333
54738 37188 0.5
42915 16316 0.3333333333333333
12198 56670 0.25
17838 32254 0.3333333333333333
28153 37817 0.16666666666666666
54027 10054 0.5
38591 19168 0.5
38529 56176 0.3333333333333333
41677 5691 1.0
4877 36332 0.2
7254 24979 0.5
231 22601 0.25
7391 34564 0.2
3852 56440 0.5
49230 1357 0.25
42417 2411 0.25
30690 31596 0.3333333333333333
16442 5166 0.2
31095 42071 0.2
52203 41350 0.25
30761 53124 0.14285714285714285
12637 55165 0.3333333333333333
50066 1158 0.25
45027 54942 0.3333333333333333
50985 10877 0.3333333333333333
16 3679 0.2
25311 6577 0.25
2513 55900 0.14285714285714285
45965 10983 0.5
25002 5717 0.3333333333333333
45533 20634 0.16666666666666666
57841 45098 0.16666666666666666
4845 47430 0.3333333333333333
9325 10092 0.25
37736 806 0.25
48944 4594 0.5
35760 20781 0.2
32019 9691 0.3333333333333333
41597 11697 0.16666666666666666
8241 11102 0.2
19770 14349 1.0
8218 54807 0.25
36111 7800 0.5
14185 18432 0.5
12754 17466 0.5
43044 45084 0.16666666666666666
55184 3040 0.25
39390 10650 0.2
43132 35223 0.16666666666666666
18876 21435 1.0
42612 26262 0.3333333333333333
16782 6821 0.2
32540 54814 0.5
55145 55722 0.2
40633 20753 1.0
21931 30720 0.3333333333333333
11483 54320 1.0
46193 10660 0.25
24994 43473 0.2
25696 32974 0.16666666666666666
51400 51658 0.5
40771 47386 0.3333333333333333
39803 25236 0.25
56338 35080 0.125
21523 41218 0.3333333333333333
23934 36878 0.25
24041 54717 0.25
44232 25619 0.14285714285714285
9169 15012 0.5
29359 21834 0.5
1018 24545 0.16666666666666666
5505 28008 0.25
2866 30296 0.5
38568 29774 1.0
59434 39270 0.5
3506 39903 1.0
23410 31454 0.16666666666666666
34067 4758 0.3333333333333333
35902 20547 0.2
47418 55123 0.16666666666666666
25374 23315 0.5
1863 6404 0.5
5007 12603 0.16666666666666666
7966 17109 0.3333333333333333
4884 35345 0.3333333333333333
57430 36457 0.3333333333333333
42439 50907 1.0
37354 30409 0.3333333333333333
43735 2488 0.2
39148 12119 0.16666666666666666
20359 9278 0.3333333333333333
27744 45739 1.0
43684 41810 0.16666666666666666
26043 46425 0.5
48477 21815 0.5
43308 1486 0.3333333333333333
25724 57129 0.25
22597 20967 1.0
55749 28402 0.2
27115 34819 0.16666666666666666
17651 41066 0.3333333333333333
24621 30442 0.3333333333333333
38012 57782 0.14285714285714285
22772 3853 0.5
31886 48844 0.2
9876 39412 0.3333333333333333
7972 10800 0.25
20953 51025 0.3333333333333333
11349 20401 0.3333333333333333
34783 38259 1.0
49259 9623 0.25
50024 52531 0.25
23571 49834 0.16666666666666666
18115 55092 0.25
50961 52419 0.3333333333333333
35732 32538 0.3333333333333333
28050 43185 0.5
39881 269 0.5
55374 44205 0.25
39615 17082 0.25
36628 50142 0.5
52239 52004 0.3333333333333333
13314 43555 0.5
35546 53962 0.2
59228 50571 1.0
37441 24171 0.3333333333333333
31457 37069 0.5
19188 18288 0.25
24332 12424 0.3333333333333333
21809 51186 0.14285714285714285
10324 59495 0.3333333333333333
31884 13556 0.3333333333333333
30023 32678 0.3333333333333333
39410 5793 0.16666666666666666
19932 5681 1.0
35482 28833 0.25
26921 3630 0.16666666666666666
7788 46293 0.3333333333333333
27114 38443 0.5
19485 49877 0.25
32293 27184 1.0
14581 14618 0.25
39927 25348 0.25
51215 17492 0.125
19841 38762 0.3333333333333333
10605 54307 0.16666666666666666
37635 48142 0.125
42293 38154 1.0
40258 17075 0.2
6089 8503 0.16666666666666666
3248 48951 1.0
11565 58664 0.2
16213 57312 0.16666666666666666
22437 49742 1.0
53214 56517 0.25
1808 33428 0.3333333333333333
43938 44555 0.14285714285714285
44952 1293 0.5
27052 59830 0.5
57568 31609 0.3333333333333333
26644 44142 1.0
7158 34894 0.25
39994 40691 0.3333333333333333
5943 38681 1.0
54984 4654 0.2
31456 15450 0.2
13249 40270 0.14285714285714285
31040 5064 0.25
33433 55816 0.25
10310 34166 0.3333333333333333
35186 9956 0.25
6425 44070 0.125
46243 28867 0.16666666666666666
41150 46187 1.0
19186 16006 0.25
44674 13290 1.0
44678 32106 0.2
16267 51016 0.5
47463 37674 0.25
2110 21410 0.5
18562 26727 0.5
52890 54023 0.16666666666666666
39229 34847 0.3333333333333333
46025 38881 0.3333333333333333
52833 52096 0.25
17088 48568 0.25
51582 9637 0.5
43919 4620 0.25
23674 32069 0.5
5261 42032 0.25
44089 51695 0.5
42812 9386 1.0
56052 4466 0.5
19003 27655 0.5
26679 22267 0.3333333333333333
36524 38311 0.3333333333333333
15372 39183 0.2
10134 26765 0.25
5267 24513 0.25
21378 6450 0.25
50575 5220 1.0
34652 2173 0.5
20274 40106 0.25
13104 59737 1.0
27407 41088 0.5
45500 51658 0.5
6196 499 0.25
20592 17461 0.2
56059 7407 1.0
57189 24512 0.2
49365 38698 0.2
28433 690 0.5
6525 44605 1.0
54479 29297 0.2
55206 28095 0.25
23426 47208 0.5
27305 2382 0.25
40943 29607 0.25
52765 23710 0.3333333333333333
11269 4366 0.25
35426 37219 0.2
26687 47815 0.16666666666666666
10338 59111 0.25
15688 6862 1.0
35815 55520 0.3333333333333333
4579 20611 0.25
21256 15433 0.16666666666666666
23454 41143 0.5
6631 50455 1.0
39431 13932 0.2
26024 44546 0.3333333333333333
28151 28232 0.3333333333333333
12130 17530 0.5
56251 52405 0.2
46501 6554 0.25
31543 196 0.16666666666666666
14653 36560 0.5
57835 13437 0.16666666666666666
20874 34668 1.0
55395 33864 1.0
32784 49448 0.3333333333333333
457 48813 0.25
5857 41598 0.25
36030 4027 0.25
19495 55217 0.3333333333333333
47719 49688 0.1111111111111111
56336 9426 0.16666666666666666
39489 17673 1.0
9476 26714 0.2
26007 25409 0.5
34238 2212 0.25
7338 8138 0.2
52141 27366 0.5
52820 34315 1.0
23771 29167 0.3333333333333333
5868 49434 0.5
35365 48347 0.3333333333333333
48952 5328 0.5
17480 19819 0.3333333333333333
22964 15074 0.3333333333333333
17410 36217 0.25
19066 19875 1.0
55164 26646 0.5
56956 45070 0.5
6544 42030 0.5
46706 6340 0.3333333333333333
7608 3350 0.5
30979 28326 0.5
4408 30985 0.25
36419 50204 0.2
50057 36782 0.3333333333333333
25830 42571 0.2
31524 14419 0.5
40939 42063 0.5
755 27001 0.25
24496 45363 1.0
58470 45937 0.5
43483 35540 0.16666666666666666
44964 33913 0.5
42305 29449 0.3333333333333333
8344 30506 0.2
59638 11568 0.16666666666666666
18808 56847 0.25
15983 4839 0.3333333333333333
43680 37045 0.14285714285714285
10057 42297 0.14285714285714285
59976 1908 0.2
21415 49149 0.14285714285714285
39330 53398 0.5
2228 8443 0.5
8565 15876 0.5
11414 48451 0.25
24940 9891 0.5
48998 56688 0.3333333333333333
23033 10689 0.125
31624 26640 0.25
1551 59040 0.5
26827 6896 0.5
4393 44463 0.5
39902 51136 0.16666666666666666
40694 15433 0.16666666666666666
41767 55138 0.5
46798 25303 0.5
45950 7994 0.25
15704 39505 0.3333333333333333
24990 33248 0.5
13833 2646 0.3333333333333333
42592 42138 0.2
10093 44455 0.25
24301 50272 0.2
25267 38899 0.3333333333333333
57416 26260 1.0
11594 48873 1.0
34516 553 0.2
8895 19515 0.25
22150 25923 1.0
55420 11535 0.5
30571 35204 0.125
42931 54324 0.2
27032 13870 0.5
2178 25554 0.5
58811 18879 1.0
35913 776 0.3333333333333333
29340 24228 0.3333333333333333
5398 57819 1.0
54450 56265 0.2
59799 19107 0.16666666666666666
50167 58867 0.2
51556 9271 0.14285714285714285
17225 42982 0.25
45156 44024 0.3333333333333333
27893 30475 0.5
22768 32732 0.25
53378 25179 0.16666666666666666
5379 46799 0.3333333333333333
17243 32195 0.25
16562 6148 0.25
20495 58801 0.25
6921 3040 0.25
9783 19915 0.3333333333333333
15958 59477 0.5
42029 2225 0.125
6697 52998 0.2
39825 40278 0.25
7470 44267 0.3333333333333333
24519 40089 0.3333333333333333
53065 23164 0.125
54859 28927 0.25
23849 53783 0.14285714285714285
45838 58980 0.3333333333333333
27513 38473 0.3333333333333333
57985 10568 0.3333333333333333
14139 11911 0.3333333333333333
1412 36049 0.5
36484 24725 0.3333333333333333
11169 41081 0.3333333333333333
32254 55702 0.3333333333333333
10405 36274 0.16666666666666666
27395 7393 0.25
42723 28645 0.25
15719 19345 0.5
31761 27511 0.3333333333333333
13279 10173 0.25
19371 21210 0.14285714285714285
33710 26460 0.16666666666666666
24605 55548 0.3333333333333333
26113 16966 0.16666666666666666
51872 36373 0.2
13543 16545 0.16666666666666666
22259 25436 0.16666666666666666
58006 11528 1.0
53282 34582 0.5
52707 51901 0.2
19829 4216 1.0
1027 54981 0.5
42717 20234 0.5
32930 25986 0.3333333333333333
39333 36435 0.25
39237 1645 0.3333333333333333
29229 14209 0.16666666666666666
6605 2598 0.25
5473 2701 0.3333333333333333
4608 46410 0.25
27242 29152 0.2
29624 6787 0.25
54188 7089 0.16666666666666666
34951 50333 0.25
8413 42853 0.3333333333333333
28410 55982 0.14285714285714285
36014 15914 0.3333333333333333
27124 9437 1.0
2833 40087 0.3333333333333333
29374 50224 0.25
30421 18538 0.5
15273 31146 0.25
30926 43482 0.3333333333333333
22292 724 0.5
27305 55458 1.0
9255 45488 0.5
20892 25419 0.25
30073 20630 0.2
21524 22331 0.25
34343 38548 0.5
53748 58097 0.2
24408 9121 0.3333333333333333
21382 42711 0.3333333333333333
42850 13865 0.25
22524 41571 0.3333333333333333
58420 58059 0.2
40874 20595 0.25
50353 17652 0.3333333333333333
16975 14634 0.2
51114 42344 0.3333333333333333
13523 13959 0.14285714285714285
36932 35887 0.14285714285714285
223 12033 0.2
59291 32509 0.16666666666666666
19444 50469 0.3333333333333333
30655 57461 0.25
1603 34780 0.2
15028 35376 0.3333333333333333
23177 25285 0.16666666666666666
52964 50772 0.5
48833 23290 0.3333333333333333
38526 30771 0.3333333333333333
36622 39928 0.3333333333333333
38086 4635 0.25
13898 29955 1.0
38282 37145 0.25
17381 46063 0.2
9372 43414 0.5
29038 49309 1.0
46963 15778 0.3333333333333333
15386 33514 0.3333333333333333
12841 35427 0.2
38225 6101 0.125
20125 38801 0.25
58372 15214 0.5
29697 23779 0.5
12358 56799 0.2
30968 56507 0.5
34991 41669 0.25
52752 40369 0.2
44003 10813 0.3333333333333333
59632 40419 1.0
38866 41896 0.16666666666666666
10836 1301 0.25
12445 54683 0.16666666666666666
47875 10716 0.25
36659 26154 0.5
32644 57043 1.0
55763 15503 0.5
48822 28164 0.2
55816 44778 1.0
6159 45643 0.25
1929 22506 0.25
23444 2278 0.5
59787 49641 0.3333333333333333
30330 16145 0.3333333333333333
2290 1149 0.16666666666666666
42632 9967 0.25
40432 1307 0.5
52021 49687 0.16666666666666666
32363 30955 0.3333333333333333
28486 1125 0.125
50779 31696 0.5
10937 41286 0.5
51177 24543 1.0
5520 52347 0.5
5317 54810 0.3333333333333333
17470 40742 0.5
56535 16191 0.25
53036 31363 0.25
39156 58904 1.0
37905 32689 0.25
10793 14043 0.2
23311 29690 0.14285714285714285
32116 42126 0.5
6294 29777 0.5
56409 12190 0.5
24378 15697 0.5
51976 6103 0.5
6729 30595 0.3333333333333333
23001 21197 0.25
458 35142 0.3333333333333333
19262 29335 0.25
56391 7120 0.25
28334 28607 0.2
8348 23321 0.25
5227 9991 0.3333333333333333
20368 57201 0.3333333333333333
24245 48790 1.0
23588 45394 0.16666666666666666
59903 32344 0.25
19916 59250 0.5
18820 33117 0.14285714285714285
1225 21192 0.3333333333333333
26296 21255 0.2
2064 12448 0.3333333333333333
3043 56599 0.25
18705 34109 0.3333333333333333
52993 44992 1.0
10844 30486 0.25
36967 32279 0.2
4602 14610 0.3333333333333333
11015 26567 0.2
7419 1118 0.3333333333333333
16858 6320 0.16666666666666666
8515 44741 0.5
25490 35119 1.0
55909 45576 0.16666666666666666
51514 18016 0.3333333333333333
25873 52973 0.5
36062 16720 0.2
57853 22739 0.5
458 27693 0.25
32986 30240 0.2
54998 9744 0.16666666666666666
33592 16803 0.5
1149 30197 0.25
1676 9212 0.16666666666666666
24291 9869 0.3333333333333333
39409 30372 0.5
4954 55572 0.5
52133 58683 0.5
43467 47717 0.5
59679 55521 0.3333333333333333
20712 56138 0.25
39177 47576 0.2
16072 32529 0.5
24390 1478 0.3333333333333333
34921 51492 0.5
